#io_context_pool,msgr-worker,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
78.10,53.50,24.30,0.00,0.00,0.00,0.00,0.00
77.00,53.30,24.00,0.00,0.00,0.00,0.00,0.00
76.80,53.20,24.60,0.00,0.00,0.00,0.00,0.00
75.30,52.30,24.70,0.00,0.00,0.00,0.00,0.00
76.40,52.50,24.20,0.00,0.00,0.00,0.00,0.00
77.30,53.70,24.60,0.00,0.00,0.00,0.00,0.00
76.40,52.80,23.90,0.00,0.00,0.00,0.00,0.00
77.70,53.00,24.30,0.00,0.00,0.00,0.00,0.00
76.80,53.20,24.50,0.00,0.00,0.00,0.00,0.00
77.70,53.70,24.30,0.00,0.00,0.00,0.00,0.00
77.60,53.00,24.00,0.00,0.00,0.00,0.00,0.00
76.40,53.20,24.60,0.00,0.00,0.00,0.00,0.00
76.00,52.30,25.30,0.00,0.00,0.00,0.00,0.00
77.10,52.80,24.20,0.00,0.00,0.00,0.00,0.00
76.70,53.30,23.70,0.00,0.00,0.00,0.00,0.00
76.70,52.80,24.20,0.00,0.00,0.00,0.00,0.00
77.00,53.00,24.30,0.00,0.00,0.00,0.00,0.00
77.10,53.50,24.20,0.00,0.00,0.00,0.00,0.00
76.00,53.30,24.60,0.00,0.00,0.00,0.00,0.00
72.70,54.20,25.90,0.00,0.00,0.00,0.00,0.00
72.30,54.00,25.30,0.00,0.00,0.00,0.00,0.00
71.10,53.20,24.90,0.00,0.00,0.00,0.00,0.00
71.10,52.80,26.50,0.00,0.00,0.00,0.00,0.00
73.30,54.00,25.60,0.00,0.00,0.00,0.00,0.00
76.70,53.20,23.60,0.00,0.00,0.00,0.00,0.00
77.00,53.00,24.30,0.00,0.00,0.00,0.00,0.00
76.70,52.80,24.20,0.00,0.00,0.00,0.00,0.00
66.60,46.70,20.00,0.00,0.00,0.00,0.00,0.00
73.40,53.50,28.60,0.00,0.00,0.00,0.00,0.00
73.70,54.30,26.60,0.00,0.00,0.00,0.00,0.00
74.10,53.80,25.90,0.00,0.00,0.00,0.00,0.00
73.40,53.00,25.70,0.00,0.00,0.00,0.00,0.00
72.40,53.20,26.60,0.00,0.00,0.00,0.00,0.00
74.00,53.70,25.30,0.00,0.00,0.00,0.00,0.00
73.40,53.50,24.90,0.00,0.00,0.00,0.00,0.00
74.60,54.30,26.00,0.00,0.00,0.00,0.00,0.00
73.40,53.80,25.60,0.00,0.00,0.00,0.00,0.00
74.00,53.70,25.30,0.00,0.00,0.00,0.00,0.00
73.80,54.20,25.50,0.00,0.00,0.00,0.00,0.00
73.40,53.70,25.00,0.00,0.00,0.00,0.00,0.00
73.40,53.50,25.50,0.00,0.00,0.00,0.00,0.00
72.00,52.30,26.60,0.00,0.00,0.00,0.00,0.00
73.00,53.80,25.20,0.00,0.00,0.00,0.00,0.00
74.30,54.00,26.70,0.00,0.00,0.00,0.00,0.00
72.10,52.80,24.90,0.00,0.00,0.00,0.00,0.00
73.70,54.30,25.30,0.00,0.00,0.00,0.00,0.00
73.80,53.80,25.90,0.00,0.00,0.00,0.00,0.00
74.40,54.20,24.90,0.00,0.00,0.00,0.00,0.00
73.00,53.70,25.00,0.00,0.00,0.00,0.00,0.00
72.70,53.80,24.90,0.00,0.00,0.00,0.00,0.00
72.60,52.70,27.00,0.00,0.00,0.00,0.00,0.00
73.00,53.50,24.90,0.00,0.00,0.00,0.00,0.00
73.30,53.30,25.60,0.00,0.00,0.00,0.00,0.00
73.00,53.50,24.60,0.00,0.00,0.00,0.00,0.00
73.40,53.30,25.70,0.00,0.00,0.00,0.00,0.00
73.00,53.50,25.20,0.00,0.00,0.00,0.00,0.00
74.00,54.00,25.30,0.00,0.00,0.00,0.00,0.00
