#io_context_pool,msgr-worker,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
44.00,52.00,16.70,0.00,0.00,0.00,0.00,0.00
46.70,53.30,13.30,0.00,0.00,0.00,0.00,0.00
55.20,55.10,19.90,0.00,0.00,0.00,0.00,0.00
54.00,54.70,20.30,0.00,0.00,0.00,0.00,0.00
54.80,55.10,19.90,0.00,0.00,0.00,0.00,0.00
54.00,55.00,19.00,0.00,0.00,0.00,0.00,0.00
55.50,55.10,19.90,0.00,0.00,0.00,0.00,0.00
54.30,55.30,19.60,0.00,0.00,0.00,0.00,0.00
54.10,54.80,18.90,0.00,0.00,0.00,0.00,0.00
55.70,55.70,20.00,0.00,0.00,0.00,0.00,0.00
53.50,54.20,20.60,0.00,0.00,0.00,0.00,0.00
54.60,55.70,20.00,0.00,0.00,0.00,0.00,0.00
54.80,55.10,19.30,0.00,0.00,0.00,0.00,0.00
54.60,55.00,19.60,0.00,0.00,0.00,0.00,0.00
55.20,55.50,19.60,0.00,0.00,0.00,0.00,0.00
54.30,55.30,19.30,0.00,0.00,0.00,0.00,0.00
54.80,55.10,19.30,0.00,0.00,0.00,0.00,0.00
54.30,55.30,19.30,0.00,0.00,0.00,0.00,0.00
54.40,54.80,19.20,0.00,0.00,0.00,0.00,0.00
55.40,55.70,19.60,0.00,0.00,0.00,0.00,0.00
54.40,55.10,19.30,0.00,0.00,0.00,0.00,0.00
55.00,55.30,19.60,0.00,0.00,0.00,0.00,0.00
53.80,54.20,20.90,0.00,0.00,0.00,0.00,0.00
55.00,55.30,19.60,0.00,0.00,0.00,0.00,0.00
54.10,54.80,19.60,0.00,0.00,0.00,0.00,0.00
54.30,55.70,19.00,0.00,0.00,0.00,0.00,0.00
55.20,55.10,19.60,0.00,0.00,0.00,0.00,0.00
54.60,55.70,19.30,0.00,0.00,0.00,0.00,0.00
54.80,55.10,19.30,0.00,0.00,0.00,0.00,0.00
54.60,55.30,19.60,0.00,0.00,0.00,0.00,0.00
54.40,54.80,19.60,0.00,0.00,0.00,0.00,0.00
53.30,46.70,20.00,0.00,0.00,0.00,0.00,0.00
66.10,58.80,23.60,0.00,0.00,0.00,0.00,0.00
68.00,58.00,23.60,0.00,0.00,0.00,0.00,0.00
72.70,57.80,22.20,0.00,0.00,0.00,0.00,0.00
73.00,58.00,22.30,0.00,0.00,0.00,0.00,0.00
72.40,57.10,21.90,0.00,0.00,0.00,0.00,0.00
71.00,56.70,22.00,0.00,0.00,0.00,0.00,0.00
71.10,56.80,22.90,0.00,0.00,0.00,0.00,0.00
73.00,57.30,22.30,0.00,0.00,0.00,0.00,0.00
72.10,57.50,21.90,0.00,0.00,0.00,0.00,0.00
73.70,58.30,22.00,0.00,0.00,0.00,0.00,0.00
66.80,58.10,23.20,0.00,0.00,0.00,0.00,0.00
66.10,58.10,22.60,0.00,0.00,0.00,0.00,0.00
73.00,58.00,22.70,0.00,0.00,0.00,0.00,0.00
73.00,57.50,21.90,0.00,0.00,0.00,0.00,0.00
72.70,58.00,22.30,0.00,0.00,0.00,0.00,0.00
73.00,57.50,22.20,0.00,0.00,0.00,0.00,0.00
71.00,56.70,23.00,0.00,0.00,0.00,0.00,0.00
72.40,57.80,22.50,0.00,0.00,0.00,0.00,0.00
72.60,57.70,21.70,0.00,0.00,0.00,0.00,0.00
73.40,57.80,23.30,0.00,0.00,0.00,0.00,0.00
72.30,57.30,22.00,0.00,0.00,0.00,0.00,0.00
73.40,57.80,22.20,0.00,0.00,0.00,0.00,0.00
73.40,58.30,22.30,0.00,0.00,0.00,0.00,0.00
70.40,57.80,22.20,0.00,0.00,0.00,0.00,0.00
73.40,58.00,22.30,0.00,0.00,0.00,0.00,0.00
72.40,57.50,22.20,0.00,0.00,0.00,0.00,0.00
72.70,57.70,22.00,0.00,0.00,0.00,0.00,0.00
71.80,56.80,23.20,0.00,0.00,0.00,0.00,0.00
73.00,57.70,22.30,0.00,0.00,0.00,0.00,0.00
60.00,53.30,20.00,0.00,0.00,0.00,0.00,0.00
67.20,56.50,24.30,0.00,0.00,0.00,0.00,0.00
67.80,56.10,24.00,0.00,0.00,0.00,0.00,0.00
68.00,56.70,24.00,0.00,0.00,0.00,0.00,0.00
67.50,56.80,23.90,0.00,0.00,0.00,0.00,0.00
67.70,56.70,23.00,0.00,0.00,0.00,0.00,0.00
67.20,56.50,23.90,0.00,0.00,0.00,0.00,0.00
66.30,55.30,24.30,0.00,0.00,0.00,0.00,0.00
68.40,56.80,24.20,0.00,0.00,0.00,0.00,0.00
68.00,56.70,23.70,0.00,0.00,0.00,0.00,0.00
68.40,56.80,23.60,0.00,0.00,0.00,0.00,0.00
68.30,56.70,24.30,0.00,0.00,0.00,0.00,0.00
67.50,56.10,23.60,0.00,0.00,0.00,0.00,0.00
68.60,57.30,24.00,0.00,0.00,0.00,0.00,0.00
67.50,56.80,23.60,0.00,0.00,0.00,0.00,0.00
68.30,56.70,23.70,0.00,0.00,0.00,0.00,0.00
67.20,56.50,24.00,0.00,0.00,0.00,0.00,0.00
66.30,55.30,24.70,0.00,0.00,0.00,0.00,0.00
68.80,57.10,23.60,0.00,0.00,0.00,0.00,0.00
67.70,56.70,24.00,0.00,0.00,0.00,0.00,0.00
68.10,57.10,23.90,0.00,0.00,0.00,0.00,0.00
67.30,56.30,24.00,0.00,0.00,0.00,0.00,0.00
68.10,57.10,23.90,0.00,0.00,0.00,0.00,0.00
67.40,56.30,24.00,0.00,0.00,0.00,0.00,0.00
67.20,56.80,23.90,0.00,0.00,0.00,0.00,0.00
68.00,56.70,24.00,0.00,0.00,0.00,0.00,0.00
67.50,56.10,22.90,0.00,0.00,0.00,0.00,0.00
67.70,57.30,24.30,0.00,0.00,0.00,0.00,0.00
66.40,55.50,24.30,0.00,0.00,0.00,0.00,0.00
67.40,56.70,24.00,0.00,0.00,0.00,0.00,0.00
53.40,53.30,26.70,0.00,0.00,0.00,0.00,0.00
69.00,53.70,25.00,0.00,0.00,0.00,0.00,0.00
67.80,53.80,23.60,0.00,0.00,0.00,0.00,0.00
68.30,54.30,24.30,0.00,0.00,0.00,0.00,0.00
68.10,53.80,23.90,0.00,0.00,0.00,0.00,0.00
68.60,54.30,24.40,0.00,0.00,0.00,0.00,0.00
67.50,52.50,25.20,0.00,0.00,0.00,0.00,0.00
68.60,54.00,24.00,0.00,0.00,0.00,0.00,0.00
68.80,54.20,24.60,0.00,0.00,0.00,0.00,0.00
67.70,54.00,23.60,0.00,0.00,0.00,0.00,0.00
67.50,53.20,23.30,0.00,0.00,0.00,0.00,0.00
67.70,53.70,23.60,0.00,0.00,0.00,0.00,0.00
67.20,53.20,23.60,0.00,0.00,0.00,0.00,0.00
68.30,54.00,24.30,0.00,0.00,0.00,0.00,0.00
67.80,53.80,24.20,0.00,0.00,0.00,0.00,0.00
68.70,53.70,24.00,0.00,0.00,0.00,0.00,0.00
68.40,53.80,23.90,0.00,0.00,0.00,0.00,0.00
67.70,53.70,25.30,0.00,0.00,0.00,0.00,0.00
68.10,53.50,23.90,0.00,0.00,0.00,0.00,0.00
68.60,54.30,24.00,0.00,0.00,0.00,0.00,0.00
67.80,53.80,23.90,0.00,0.00,0.00,0.00,0.00
68.70,54.00,24.00,0.00,0.00,0.00,0.00,0.00
68.40,53.50,24.20,0.00,0.00,0.00,0.00,0.00
68.00,54.00,23.70,0.00,0.00,0.00,0.00,0.00
68.10,53.80,24.50,0.00,0.00,0.00,0.00,0.00
69.40,54.30,23.70,0.00,0.00,0.00,0.00,0.00
67.80,53.80,24.20,0.00,0.00,0.00,0.00,0.00
68.30,53.00,25.30,0.00,0.00,0.00,0.00,0.00
66.80,53.50,24.20,0.00,0.00,0.00,0.00,0.00
68.60,53.70,24.00,0.00,0.00,0.00,0.00,0.00
53.40,46.70,20.00,0.00,0.00,0.00,0.00,0.00
68.30,52.70,25.00,0.00,0.00,0.00,0.00,0.00
67.80,52.20,23.60,0.00,0.00,0.00,0.00,0.00
68.80,53.50,24.90,0.00,0.00,0.00,0.00,0.00
68.60,52.70,24.30,0.00,0.00,0.00,0.00,0.00
69.20,53.50,24.20,0.00,0.00,0.00,0.00,0.00
68.30,52.70,24.60,0.00,0.00,0.00,0.00,0.00
67.50,51.80,25.20,0.00,0.00,0.00,0.00,0.00
69.00,53.30,25.00,0.00,0.00,0.00,0.00,0.00
68.10,52.80,23.90,0.00,0.00,0.00,0.00,0.00
69.00,53.00,24.90,0.00,0.00,0.00,0.00,0.00
68.40,53.20,24.30,0.00,0.00,0.00,0.00,0.00
69.40,53.30,24.60,0.00,0.00,0.00,0.00,0.00
68.80,53.20,24.20,0.00,0.00,0.00,0.00,0.00
68.60,53.00,25.00,0.00,0.00,0.00,0.00,0.00
69.10,53.20,24.30,0.00,0.00,0.00,0.00,0.00
68.30,52.30,24.30,0.00,0.00,0.00,0.00,0.00
67.20,51.80,25.20,0.00,0.00,0.00,0.00,0.00
68.30,53.00,24.30,0.00,0.00,0.00,0.00,0.00
68.10,52.50,23.90,0.00,0.00,0.00,0.00,0.00
69.40,53.30,24.60,0.00,0.00,0.00,0.00,0.00
68.10,52.80,24.30,0.00,0.00,0.00,0.00,0.00
69.70,53.00,24.60,0.00,0.00,0.00,0.00,0.00
68.10,52.80,25.00,0.00,0.00,0.00,0.00,0.00
68.30,52.70,24.30,0.00,0.00,0.00,0.00,0.00
68.40,52.80,24.30,0.00,0.00,0.00,0.00,0.00
68.30,53.00,24.40,0.00,0.00,0.00,0.00,0.00
67.20,51.80,25.20,0.00,0.00,0.00,0.00,0.00
68.00,53.00,24.60,0.00,0.00,0.00,0.00,0.00
68.80,52.80,24.60,0.00,0.00,0.00,0.00,0.00
73.30,53.30,26.70,0.00,0.00,0.00,0.00,0.00
71.70,54.00,26.00,0.00,0.00,0.00,0.00,0.00
71.80,53.50,24.90,0.00,0.00,0.00,0.00,0.00
72.30,54.00,25.60,0.00,0.00,0.00,0.00,0.00
71.70,53.50,24.90,0.00,0.00,0.00,0.00,0.00
73.00,54.30,26.40,0.00,0.00,0.00,0.00,0.00
71.40,53.20,26.20,0.00,0.00,0.00,0.00,0.00
72.00,53.30,24.70,0.00,0.00,0.00,0.00,0.00
71.40,53.50,25.50,0.00,0.00,0.00,0.00,0.00
72.00,53.70,25.60,0.00,0.00,0.00,0.00,0.00
71.40,54.20,25.50,0.00,0.00,0.00,0.00,0.00
72.00,54.00,25.30,0.00,0.00,0.00,0.00,0.00
72.10,53.80,25.20,0.00,0.00,0.00,0.00,0.00
72.60,54.00,26.00,0.00,0.00,0.00,0.00,0.00
72.10,54.50,25.20,0.00,0.00,0.00,0.00,0.00
71.40,53.70,26.60,0.00,0.00,0.00,0.00,0.00
72.10,53.50,25.50,0.00,0.00,0.00,0.00,0.00
72.30,53.70,25.30,0.00,0.00,0.00,0.00,0.00
71.80,54.20,25.20,0.00,0.00,0.00,0.00,0.00
72.30,53.70,25.60,0.00,0.00,0.00,0.00,0.00
71.80,53.20,25.20,0.00,0.00,0.00,0.00,0.00
72.60,54.70,25.30,0.00,0.00,0.00,0.00,0.00
72.70,53.80,25.50,0.00,0.00,0.00,0.00,0.00
72.70,54.30,26.00,0.00,0.00,0.00,0.00,0.00
72.10,53.80,25.20,0.00,0.00,0.00,0.00,0.00
71.70,53.70,26.70,0.00,0.00,0.00,0.00,0.00
72.40,54.20,25.50,0.00,0.00,0.00,0.00,0.00
71.00,53.70,25.00,0.00,0.00,0.00,0.00,0.00
71.40,53.50,25.20,0.00,0.00,0.00,0.00,0.00
71.70,54.00,25.30,0.00,0.00,0.00,0.00,0.00
73.30,46.70,20.00,0.00,0.00,0.00,0.00,0.00
74.70,53.80,26.20,0.00,0.00,0.00,0.00,0.00
75.00,54.70,26.30,0.00,0.00,0.00,0.00,0.00
74.40,53.80,26.90,0.00,0.00,0.00,0.00,0.00
74.00,54.70,26.00,0.00,0.00,0.00,0.00,0.00
73.80,53.20,26.90,0.00,0.00,0.00,0.00,0.00
73.00,53.70,26.40,0.00,0.00,0.00,0.00,0.00
73.40,53.50,25.20,0.00,0.00,0.00,0.00,0.00
75.00,54.70,26.60,0.00,0.00,0.00,0.00,0.00
74.10,53.80,26.20,0.00,0.00,0.00,0.00,0.00
75.00,55.00,26.60,0.00,0.00,0.00,0.00,0.00
74.70,54.20,25.60,0.00,0.00,0.00,0.00,0.00
74.00,54.30,26.40,0.00,0.00,0.00,0.00,0.00
74.10,54.20,25.60,0.00,0.00,0.00,0.00,0.00
72.60,53.30,27.00,0.00,0.00,0.00,0.00,0.00
74.70,54.80,26.20,0.00,0.00,0.00,0.00,0.00
73.30,54.00,25.60,0.00,0.00,0.00,0.00,0.00
74.10,53.50,26.30,0.00,0.00,0.00,0.00,0.00
75.00,55.00,28.30,0.00,0.00,0.00,0.00,0.00
73.80,53.80,27.50,0.00,0.00,0.00,0.00,0.00
75.40,54.30,26.00,0.00,0.00,0.00,0.00,0.00
73.80,54.80,27.80,0.00,0.00,0.00,0.00,0.00
75.40,54.70,26.60,0.00,0.00,0.00,0.00,0.00
72.40,53.20,27.50,0.00,0.00,0.00,0.00,0.00
74.60,54.70,27.00,0.00,0.00,0.00,0.00,0.00
73.80,53.80,26.20,0.00,0.00,0.00,0.00,0.00
74.00,54.30,26.00,0.00,0.00,0.00,0.00,0.00
74.70,54.20,26.30,0.00,0.00,0.00,0.00,0.00
78.40,53.30,24.70,0.00,0.00,0.00,0.00,0.00
75.00,54.50,26.20,0.00,0.00,0.00,0.00,0.00
