#io_context_pool,msgr-worker,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
31.20,41.20,11.60,0.00,0.00,0.00,0.00,0.00
31.70,41.30,11.70,0.00,0.00,0.00,0.00,0.00
40.00,40.00,13.30,0.00,0.00,0.00,0.00,0.00
45.50,54.20,17.20,0.00,0.00,0.00,0.00,0.00
44.30,53.70,17.00,0.00,0.00,0.00,0.00,0.00
45.50,54.50,16.90,0.00,0.00,0.00,0.00,0.00
44.30,53.70,16.00,0.00,0.00,0.00,0.00,0.00
44.90,53.50,17.90,0.00,0.00,0.00,0.00,0.00
44.30,54.30,17.00,0.00,0.00,0.00,0.00,0.00
45.20,53.80,16.90,0.00,0.00,0.00,0.00,0.00
45.00,54.00,17.00,0.00,0.00,0.00,0.00,0.00
44.60,53.80,16.60,0.00,0.00,0.00,0.00,0.00
44.20,53.80,16.90,0.00,0.00,0.00,0.00,0.00
44.60,54.00,16.70,0.00,0.00,0.00,0.00,0.00
44.60,53.30,16.30,0.00,0.00,0.00,0.00,0.00
44.90,53.50,18.20,0.00,0.00,0.00,0.00,0.00
44.00,53.30,16.00,0.00,0.00,0.00,0.00,0.00
44.60,53.80,17.60,0.00,0.00,0.00,0.00,0.00
44.60,54.30,17.00,0.00,0.00,0.00,0.00,0.00
45.20,53.80,16.60,0.00,0.00,0.00,0.00,0.00
45.40,54.30,17.30,0.00,0.00,0.00,0.00,0.00
44.60,53.50,16.30,0.00,0.00,0.00,0.00,0.00
44.60,54.00,17.30,0.00,0.00,0.00,0.00,0.00
44.90,54.20,16.30,0.00,0.00,0.00,0.00,0.00
44.60,54.30,17.00,0.00,0.00,0.00,0.00,0.00
44.20,53.20,16.60,0.00,0.00,0.00,0.00,0.00
44.30,54.00,16.30,0.00,0.00,0.00,0.00,0.00
44.90,53.80,16.90,0.00,0.00,0.00,0.00,0.00
44.30,53.30,16.00,0.00,0.00,0.00,0.00,0.00
44.90,54.20,16.60,0.00,0.00,0.00,0.00,0.00
44.30,53.70,16.30,0.00,0.00,0.00,0.00,0.00
43.20,52.80,17.90,0.00,0.00,0.00,0.00,0.00
40.00,53.30,13.30,0.00,0.00,0.00,0.00,0.00
55.20,55.50,19.60,0.00,0.00,0.00,0.00,0.00
55.40,56.00,20.70,0.00,0.00,0.00,0.00,0.00
55.20,55.50,20.30,0.00,0.00,0.00,0.00,0.00
55.00,55.70,20.60,0.00,0.00,0.00,0.00,0.00
55.50,55.80,19.60,0.00,0.00,0.00,0.00,0.00
55.40,55.70,20.00,0.00,0.00,0.00,0.00,0.00
54.80,55.50,19.60,0.00,0.00,0.00,0.00,0.00
55.70,56.30,20.00,0.00,0.00,0.00,0.00,0.00
53.50,54.20,20.60,0.00,0.00,0.00,0.00,0.00
56.30,56.30,20.60,0.00,0.00,0.00,0.00,0.00
54.40,55.50,19.90,0.00,0.00,0.00,0.00,0.00
55.40,55.70,19.70,0.00,0.00,0.00,0.00,0.00
55.80,55.80,20.20,0.00,0.00,0.00,0.00,0.00
55.40,56.00,19.70,0.00,0.00,0.00,0.00,0.00
54.80,55.80,20.20,0.00,0.00,0.00,0.00,0.00
56.00,56.00,19.70,0.00,0.00,0.00,0.00,0.00
54.40,54.80,19.60,0.00,0.00,0.00,0.00,0.00
55.40,56.00,20.00,0.00,0.00,0.00,0.00,0.00
54.80,55.10,19.60,0.00,0.00,0.00,0.00,0.00
55.70,56.00,19.70,0.00,0.00,0.00,0.00,0.00
53.80,54.20,20.60,0.00,0.00,0.00,0.00,0.00
55.80,56.10,20.20,0.00,0.00,0.00,0.00,0.00
55.70,55.70,19.70,0.00,0.00,0.00,0.00,0.00
55.50,55.50,19.90,0.00,0.00,0.00,0.00,0.00
55.70,56.00,19.70,0.00,0.00,0.00,0.00,0.00
54.80,55.10,19.60,0.00,0.00,0.00,0.00,0.00
55.70,56.00,20.00,0.00,0.00,0.00,0.00,0.00
54.60,55.30,19.60,0.00,0.00,0.00,0.00,0.00
54.80,55.50,19.60,0.00,0.00,0.00,0.00,0.00
60.00,53.30,20.00,0.00,0.00,0.00,0.00,0.00
65.20,57.80,23.30,0.00,0.00,0.00,0.00,0.00
64.80,56.80,23.90,0.00,0.00,0.00,0.00,0.00
66.00,58.00,23.30,0.00,0.00,0.00,0.00,0.00
65.70,58.30,23.00,0.00,0.00,0.00,0.00,0.00
66.40,58.10,23.20,0.00,0.00,0.00,0.00,0.00
66.00,58.30,23.60,0.00,0.00,0.00,0.00,0.00
64.80,56.80,24.20,0.00,0.00,0.00,0.00,0.00
66.60,58.70,23.70,0.00,0.00,0.00,0.00,0.00
65.50,57.50,22.90,0.00,0.00,0.00,0.00,0.00
66.00,58.00,23.30,0.00,0.00,0.00,0.00,0.00
65.80,57.80,23.30,0.00,0.00,0.00,0.00,0.00
65.40,57.70,23.30,0.00,0.00,0.00,0.00,0.00
65.50,57.80,23.60,0.00,0.00,0.00,0.00,0.00
65.40,58.30,23.60,0.00,0.00,0.00,0.00,0.00
65.80,57.50,22.90,0.00,0.00,0.00,0.00,0.00
65.70,58.00,23.60,0.00,0.00,0.00,0.00,0.00
65.50,57.80,23.20,0.00,0.00,0.00,0.00,0.00
64.40,56.80,24.30,0.00,0.00,0.00,0.00,0.00
65.70,58.00,23.00,0.00,0.00,0.00,0.00,0.00
66.40,58.10,24.00,0.00,0.00,0.00,0.00,0.00
65.40,58.00,23.30,0.00,0.00,0.00,0.00,0.00
66.10,58.10,23.30,0.00,0.00,0.00,0.00,0.00
65.70,58.00,23.00,0.00,0.00,0.00,0.00,0.00
64.80,57.50,23.30,0.00,0.00,0.00,0.00,0.00
66.30,58.00,23.30,0.00,0.00,0.00,0.00,0.00
66.00,58.70,23.60,0.00,0.00,0.00,0.00,0.00
66.10,58.10,23.60,0.00,0.00,0.00,0.00,0.00
65.00,58.00,23.60,0.00,0.00,0.00,0.00,0.00
64.50,57.10,24.30,0.00,0.00,0.00,0.00,0.00
66.60,53.30,20.00,0.00,0.00,0.00,0.00,0.00
68.80,56.80,24.60,0.00,0.00,0.00,0.00,0.00
67.70,56.00,24.60,0.00,0.00,0.00,0.00,0.00
68.80,56.80,24.30,0.00,0.00,0.00,0.00,0.00
68.00,56.00,24.40,0.00,0.00,0.00,0.00,0.00
68.10,56.50,23.60,0.00,0.00,0.00,0.00,0.00
68.30,56.70,24.60,0.00,0.00,0.00,0.00,0.00
66.80,54.80,24.90,0.00,0.00,0.00,0.00,0.00
66.60,56.00,23.60,0.00,0.00,0.00,0.00,0.00
67.50,55.80,23.90,0.00,0.00,0.00,0.00,0.00
69.00,56.70,24.60,0.00,0.00,0.00,0.00,0.00
68.40,56.50,24.50,0.00,0.00,0.00,0.00,0.00
69.00,57.00,24.00,0.00,0.00,0.00,0.00,0.00
68.80,56.50,24.60,0.00,0.00,0.00,0.00,0.00
68.70,56.70,24.00,0.00,0.00,0.00,0.00,0.00
68.80,57.10,24.60,0.00,0.00,0.00,0.00,0.00
67.70,56.00,24.00,0.00,0.00,0.00,0.00,0.00
66.80,55.10,25.50,0.00,0.00,0.00,0.00,0.00
69.40,57.00,24.00,0.00,0.00,0.00,0.00,0.00
69.10,56.80,24.60,0.00,0.00,0.00,0.00,0.00
68.70,57.00,24.30,0.00,0.00,0.00,0.00,0.00
68.50,56.50,24.60,0.00,0.00,0.00,0.00,0.00
68.60,56.70,24.30,0.00,0.00,0.00,0.00,0.00
68.80,56.80,24.60,0.00,0.00,0.00,0.00,0.00
68.60,56.70,24.30,0.00,0.00,0.00,0.00,0.00
68.40,56.80,24.30,0.00,0.00,0.00,0.00,0.00
67.70,56.30,23.70,0.00,0.00,0.00,0.00,0.00
69.20,56.50,25.30,0.00,0.00,0.00,0.00,0.00
67.00,55.70,25.60,0.00,0.00,0.00,0.00,0.00
68.10,56.80,23.90,0.00,0.00,0.00,0.00,0.00
53.40,46.70,26.70,0.00,0.00,0.00,0.00,0.00
69.20,53.80,25.50,0.00,0.00,0.00,0.00,0.00
66.60,53.00,25.00,0.00,0.00,0.00,0.00,0.00
68.40,54.20,24.30,0.00,0.00,0.00,0.00,0.00
69.00,54.30,26.00,0.00,0.00,0.00,0.00,0.00
67.80,53.20,23.90,0.00,0.00,0.00,0.00,0.00
67.00,53.70,25.00,0.00,0.00,0.00,0.00,0.00
67.20,52.80,25.60,0.00,0.00,0.00,0.00,0.00
68.00,53.70,24.60,0.00,0.00,0.00,0.00,0.00
67.80,53.80,23.90,0.00,0.00,0.00,0.00,0.00
68.00,53.70,25.00,0.00,0.00,0.00,0.00,0.00
67.20,53.20,25.90,0.00,0.00,0.00,0.00,0.00
68.00,53.70,26.30,0.00,0.00,0.00,0.00,0.00
68.40,53.80,25.90,0.00,0.00,0.00,0.00,0.00
67.70,54.30,24.30,0.00,0.00,0.00,0.00,0.00
67.20,53.20,24.60,0.00,0.00,0.00,0.00,0.00
67.40,53.30,24.60,0.00,0.00,0.00,0.00,0.00
65.80,52.20,26.90,0.00,0.00,0.00,0.00,0.00
68.60,54.30,25.00,0.00,0.00,0.00,0.00,0.00
67.80,53.80,24.50,0.00,0.00,0.00,0.00,0.00
68.60,54.30,24.30,0.00,0.00,0.00,0.00,0.00
67.80,53.50,24.60,0.00,0.00,0.00,0.00,0.00
69.00,54.30,25.00,0.00,0.00,0.00,0.00,0.00
66.80,53.50,23.90,0.00,0.00,0.00,0.00,0.00
68.30,53.70,24.30,0.00,0.00,0.00,0.00,0.00
67.80,54.20,24.60,0.00,0.00,0.00,0.00,0.00
67.40,53.70,24.30,0.00,0.00,0.00,0.00,0.00
67.20,52.80,25.80,0.00,0.00,0.00,0.00,0.00
67.40,53.70,24.00,0.00,0.00,0.00,0.00,0.00
68.10,53.80,24.20,0.00,0.00,0.00,0.00,0.00
66.60,53.30,26.70,0.00,0.00,0.00,0.00,0.00
70.10,53.80,25.50,0.00,0.00,0.00,0.00,0.00
71.00,54.00,25.00,0.00,0.00,0.00,0.00,0.00
71.00,54.20,24.90,0.00,0.00,0.00,0.00,0.00
70.00,54.00,24.00,0.00,0.00,0.00,0.00,0.00
70.10,54.20,24.60,0.00,0.00,0.00,0.00,0.00
69.40,53.70,26.00,0.00,0.00,0.00,0.00,0.00
70.40,53.80,24.90,0.00,0.00,0.00,0.00,0.00
71.70,55.30,25.30,0.00,0.00,0.00,0.00,0.00
70.70,54.20,24.90,0.00,0.00,0.00,0.00,0.00
70.00,54.30,25.00,0.00,0.00,0.00,0.00,0.00
69.80,53.50,24.60,0.00,0.00,0.00,0.00,0.00
69.70,53.70,24.60,0.00,0.00,0.00,0.00,0.00
70.70,54.20,24.90,0.00,0.00,0.00,0.00,0.00
70.00,54.00,24.70,0.00,0.00,0.00,0.00,0.00
69.20,53.50,25.90,0.00,0.00,0.00,0.00,0.00
70.00,53.70,25.30,0.00,0.00,0.00,0.00,0.00
70.40,54.20,24.60,0.00,0.00,0.00,0.00,0.00
71.00,54.70,25.60,0.00,0.00,0.00,0.00,0.00
70.40,54.50,24.90,0.00,0.00,0.00,0.00,0.00
70.60,54.30,25.00,0.00,0.00,0.00,0.00,0.00
70.40,54.20,24.60,0.00,0.00,0.00,0.00,0.00
71.00,54.00,25.30,0.00,0.00,0.00,0.00,0.00
69.80,53.80,24.90,0.00,0.00,0.00,0.00,0.00
70.00,54.30,25.00,0.00,0.00,0.00,0.00,0.00
69.20,53.80,25.60,0.00,0.00,0.00,0.00,0.00
70.30,54.30,25.00,0.00,0.00,0.00,0.00,0.00
70.70,54.20,25.20,0.00,0.00,0.00,0.00,0.00
70.60,55.00,24.70,0.00,0.00,0.00,0.00,0.00
70.10,54.20,25.00,0.00,0.00,0.00,0.00,0.00
66.60,46.70,13.30,0.00,0.00,0.00,0.00,0.00
71.80,53.20,26.20,0.00,0.00,0.00,0.00,0.00
72.30,53.30,25.00,0.00,0.00,0.00,0.00,0.00
73.10,54.20,25.50,0.00,0.00,0.00,0.00,0.00
71.70,53.70,25.30,0.00,0.00,0.00,0.00,0.00
73.80,54.20,25.20,0.00,0.00,0.00,0.00,0.00
71.70,53.00,26.30,0.00,0.00,0.00,0.00,0.00
72.40,53.50,25.80,0.00,0.00,0.00,0.00,0.00
73.40,55.00,25.30,0.00,0.00,0.00,0.00,0.00
72.40,53.50,25.20,0.00,0.00,0.00,0.00,0.00
72.60,53.70,25.60,0.00,0.00,0.00,0.00,0.00
72.10,53.50,24.90,0.00,0.00,0.00,0.00,0.00
72.00,53.70,25.60,0.00,0.00,0.00,0.00,0.00
73.00,53.80,25.20,0.00,0.00,0.00,0.00,0.00
72.30,53.70,25.30,0.00,0.00,0.00,0.00,0.00
72.40,53.20,26.90,0.00,0.00,0.00,0.00,0.00
72.30,53.70,25.00,0.00,0.00,0.00,0.00,0.00
72.10,53.50,25.20,0.00,0.00,0.00,0.00,0.00
73.00,53.70,25.60,0.00,0.00,0.00,0.00,0.00
72.10,53.50,24.90,0.00,0.00,0.00,0.00,0.00
72.60,54.00,25.70,0.00,0.00,0.00,0.00,0.00
71.00,53.20,24.60,0.00,0.00,0.00,0.00,0.00
73.70,54.70,26.00,0.00,0.00,0.00,0.00,0.00
72.10,53.50,25.20,0.00,0.00,0.00,0.00,0.00
72.00,53.70,25.60,0.00,0.00,0.00,0.00,0.00
72.10,53.20,26.20,0.00,0.00,0.00,0.00,0.00
72.70,54.00,25.70,0.00,0.00,0.00,0.00,0.00
73.40,54.20,25.60,0.00,0.00,0.00,0.00,0.00
72.30,53.70,25.30,0.00,0.00,0.00,0.00,0.00
70.70,53.50,24.90,0.00,0.00,0.00,0.00,0.00
66.70,53.30,26.70,0.00,0.00,0.00,0.00,0.00
75.70,54.50,27.50,0.00,0.00,0.00,0.00,0.00
75.40,54.70,26.70,0.00,0.00,0.00,0.00,0.00
76.40,55.10,27.20,0.00,0.00,0.00,0.00,0.00
74.60,54.70,26.30,0.00,0.00,0.00,0.00,0.00
74.70,53.50,28.20,0.00,0.00,0.00,0.00,0.00
75.40,54.70,27.00,0.00,0.00,0.00,0.00,0.00
74.70,54.50,26.50,0.00,0.00,0.00,0.00,0.00
76.00,55.30,27.30,0.00,0.00,0.00,0.00,0.00
75.80,54.80,26.90,0.00,0.00,0.00,0.00,0.00
76.00,55.00,27.60,0.00,0.00,0.00,0.00,0.00
76.40,55.10,27.20,0.00,0.00,0.00,0.00,0.00
75.00,55.00,26.60,0.00,0.00,0.00,0.00,0.00
75.40,54.50,26.90,0.00,0.00,0.00,0.00,0.00
73.40,53.70,27.60,0.00,0.00,0.00,0.00,0.00
75.10,54.20,26.90,0.00,0.00,0.00,0.00,0.00
75.70,54.70,27.00,0.00,0.00,0.00,0.00,0.00
74.40,54.20,26.20,0.00,0.00,0.00,0.00,0.00
76.60,55.30,27.30,0.00,0.00,0.00,0.00,0.00
74.40,54.50,26.90,0.00,0.00,0.00,0.00,0.00
76.30,55.00,27.00,0.00,0.00,0.00,0.00,0.00
75.80,55.10,26.50,0.00,0.00,0.00,0.00,0.00
74.30,54.00,28.00,0.00,0.00,0.00,0.00,0.00
74.70,54.20,26.90,0.00,0.00,0.00,0.00,0.00
74.60,54.00,26.00,0.00,0.00,0.00,0.00,0.00
75.40,54.80,26.90,0.00,0.00,0.00,0.00,0.00
75.40,54.30,27.00,0.00,0.00,0.00,0.00,0.00
75.00,54.80,26.90,0.00,0.00,0.00,0.00,0.00
75.40,54.30,26.30,0.00,0.00,0.00,0.00,0.00
74.70,54.80,26.90,0.00,0.00,0.00,0.00,0.00
